Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time
2023-09-07,Seated Cable Lat Row,Back,85.0,kgs,9,,,
2023-09-07,Seated Cable Lat Row,Back,55.0,kgs,8,,,
2023-09-07,Cable Rear Delt Fly Single Arm,Shoulders,22.5,kgs,12,,,
2023-09-07,Cable Rear Delt Fly Single Arm,Shoulders,20.0,kgs,12,,,
2023-09-07,Straight Arm Cable Pushdown Rope,Back,60.0,kgs,9,,,
2023-09-07,Straight Arm Cable Pushdown Rope,Back,50.0,kgs,7,,,
2023-09-07,Straight Arm Cable Pushdown Rope,Back,40.0,kgs,9,,,
2023-09-07,Straight Arm Cable Pushdown Rope,Back,30.0,kgs,11,,,
2023-09-07,Straight Arm Cable Pushdown Rope,Back,20.0,kgs,24,,,
2023-09-07,Dumbbell Curl,Biceps,22.5,kgs,11,,,
2023-09-07,Dumbbell Curl,Biceps,22.5,kgs,6,,,
2023-09-07,Dumbbell Curl,Biceps,15.0,kgs,7,,,
2023-09-07,Dumbbell Curl,Biceps,17.5,kgs,7,,,
2023-09-07,Dumbbell Curl,Biceps,20.0,kgs,10,,,
2023-09-11,Barbell Squat,Legs,0.0,kgs,12,,,
2023-09-11,Barbell Squat,Legs,40.0,kgs,6,,,
2023-09-11,Barbell Squat,Legs,80.0,kgs,3,,,
2023-09-11,Barbell Squat,Legs,100.0,kgs,1,,,
2023-09-11,Plate Loaded Leg Press,Legs,320.0,kgs,11,,,
2023-09-11,Plate Loaded Leg Press,Legs,320.0,kgs,11,,,
2023-09-11,Plate Loaded Leg Press,Legs,320.0,kgs,10,,,
2023-09-11,Single Leg Leg Curl Maschine,Legs,46.0,kgs,9,,,
2023-09-11,Single Leg Leg Curl Maschine,Legs,46.0,kgs,10,,,
2023-09-11,Leg Extension Machine,Legs,121.5,kgs,10,,,
2023-09-11,Leg Extension Machine,Legs,121.5,kgs,11,,,
2023-09-11,Leg Extension Machine,Legs,94.5,kgs,7,,,
2023-09-11,Leg Extension Machine,Legs,76.5,kgs,7,,,
2023-09-12,Incline Dumbbell Bench Press,Chest,20.0,kgs,10,,,
2023-09-12,Incline Dumbbell Bench Press,Chest,40.0,kgs,7,,,
2023-09-12,Incline Dumbbell Bench Press,Chest,40.0,kgs,8,,,
2023-09-12,Incline Dumbbell Bench Press,Chest,45.0,kgs,1,,,
2023-09-12,Seated Arnold Press,Shoulders,27.5,kgs,12,,,
2023-09-12,Seated Arnold Press,Shoulders,27.5,kgs,12,,,
2023-09-12,Low To High Cable Fly,Chest,25.0,kgs,14,,,
2023-09-12,Low To High Cable Fly,Chest,27.5,kgs,13,,,
2023-09-12,Low To High Cable Fly,Chest,20.0,kgs,16,,,
2023-09-12,Incline Probated Dumbbell Lateral Raises,Shoulders,15.0,kgs,10,,,
2023-09-12,Incline Probated Dumbbell Lateral Raises,Shoulders,15.0,kgs,9,,,
2023-09-12,Incline Probated Dumbbell Lateral Raises,Shoulders,12.5,kgs,12,,,
2023-09-12,Push Up,Chest,0.0,kgs,23,,,
2023-09-12,Push Up,Chest,0.0,kgs,13,,,
2023-09-13,Deadlift,Back,40.0,kgs,8,,,
2023-09-13,Deadlift,Back,80.0,kgs,4,,,
2023-09-13,Deadlift,Back,100.0,kgs,2,,,
2023-09-13,Deadlift,Back,110.0,kgs,8,,,
2023-09-13,Deadlift,Back,110.0,kgs,6,,,
2023-09-13,RDL,Back,90.0,kgs,10,,,
2023-09-13,RDL,Back,90.0,kgs,8,,,
2023-09-13,Plate Loaded Leg Press,Legs,340.0,kgs,9,,,
2023-09-13,Plate Loaded Leg Press,Legs,350.0,kgs,7,,,
2023-09-13,Single Leg Dumbbell Hip Thust,Legs,40.0,kgs,13,,,
2023-09-14,Pull Up,Back,17.5,kgs,7,,,
2023-09-14,Pull Up,Back,20.0,kgs,6,,,
2023-09-14,Barbell Row,Back,90.0,kgs,10,,,
2023-09-14,Barbell Row,Back,90.0,kgs,9,,,
2023-09-14,Pronated Dumbbell Rear Delt Pull,Shoulders,27.5,kgs,12,,,
2023-09-14,Pronated Dumbbell Rear Delt Pull,Shoulders,27.5,kgs,11,,,
2023-09-14,Pronated Dumbbell Rear Delt Pull,Shoulders,17.5,kgs,7,,,
2023-09-14,Seated One Arm Cable Lat Row,Back,45.0,kgs,10,,,
2023-09-14,Seated One Arm Cable Lat Row,Back,45.0,kgs,11,,,
2023-09-14,Pronated Rear Delt Machine Pull,Shoulders,76.5,kgs,11,,,
2023-09-14,Pronated Rear Delt Machine Pull,Shoulders,76.5,kgs,10,,,
2023-09-14,Underhand Close Grip Pulldown,Biceps,67.5,kgs,10,,,
2023-09-14,Underhand Close Grip Pulldown,Biceps,58.5,kgs,12,,,
2023-09-14,Underhand Close Grip Pulldown,Biceps,76.5,kgs,7,,,
2023-09-15,Cabel Weighted Crunches,Abs,50.0,kgs,15,,,
2023-09-15,Cabel Weighted Crunches,Abs,50.0,kgs,15,,,
2023-09-15,Cabel Weighted Crunches,Abs,55.0,kgs,15,,,
2023-09-15,Hanging Leg Raises,Abs,0.0,kgs,12,,,
2023-09-15,Hanging Leg Raises,Abs,0.0,kgs,12,,,
2023-09-15,Hanging Leg Raises,Abs,0.0,kgs,12,,,
2023-09-15,Russian Twist,Abs,6.0,kgs,10,,,
2023-09-15,Russian Twist,Abs,6.0,kgs,9,,,
2023-09-15,Hanging Oblique Leg Raises,Abs,0.0,kgs,5,,,
2023-09-15,Hanging Oblique Leg Raises,Abs,0.0,kgs,6,,,
2023-09-15,Hanging Oblique Leg Raises,Abs,0.0,kgs,5,,,
2023-09-16,seated Barbell OHP,Shoulders,0.0,kgs,12,,,
2023-09-16,seated Barbell OHP,Shoulders,20.0,kgs,8,,,
2023-09-16,seated Barbell OHP,Shoulders,40.0,kgs,4,,,
2023-09-16,seated Barbell OHP,Shoulders,60.0,kgs,5,,,
2023-09-16,seated Barbell OHP,Shoulders,60.0,kgs,4,,,
2023-09-16,Reverse Grip Bench Press,Chest,20.0,kgs,12,,,
2023-09-16,Reverse Grip Bench Press,Chest,40.0,kgs,6,,,
2023-09-16,Flat Barbell Bench Press,Chest,60.0,kgs,8,,,
2023-09-16,Reverse Grip Bench Press,Chest,40.0,kgs,10,,,
2023-09-16,Flat Barbell Bench Press,Chest,40.0,kgs,10,,,
2023-09-16,Flat Barbell Bench Press,Chest,20.0,kgs,20,,,
2023-09-16,Incline Probated Dumbbell Lateral Raises,Shoulders,12.5,kgs,14,,,
2023-09-16,Incline Probated Dumbbell Lateral Raises,Shoulders,15.0,kgs,12,,,
2023-09-16,Incline Probated Dumbbell Lateral Raises,Shoulders,15.0,kgs,12,,,
2023-09-16,Incline Probated Dumbbell Lateral Raises,Shoulders,10.0,kgs,10,,,
2023-09-16,Incline Dumbbell Bench Press,Chest,30.0,kgs,10,,,
2023-09-16,Seated Dumbbell Press,Shoulders,25.0,kgs,10,,,
2023-09-16,Incline Dumbbell Bench Press,Chest,30.0,kgs,8,,,
2023-09-16,Seated Dumbbell Press,Shoulders,25.0,kgs,3,,,
2023-09-16,Seated Dumbbell Press,Shoulders,17.5,kgs,4,,,
2023-09-16,Triceps Pushdown,Triceps,30.0,kgs,5,,,
2023-09-16,Triceps Pushdown,Triceps,20.0,kgs,16,,,
2023-09-16,Triceps Pushdown,Triceps,28.0,kgs,9,,,
2023-09-18,Pull Up,Back,20.0,kgs,5,,,
2023-09-18,Pull Up,Back,20.0,kgs,4,,,
2023-09-18,Pull Up,Back,0.0,kgs,5,,,
2023-09-18,Seated Cable Row (Upper Back),Back,70.0,kgs,12,,,
2023-09-18,Seated Cable Row (Upper Back),Back,85.0,kgs,10,,,
2023-09-18,Seated Cable Row (Upper Back),Back,85.0,kgs,10,,,
2023-09-18,Seated One Arm Cable Pull-down,Back,93.0,kgs,10,,,
2023-09-18,Seated One Arm Cable Pull-down,Back,93.0,kgs,7,,,
2023-09-18,Seated One Arm Cable Pull-down,Back,58.5,kgs,8,,,
2023-09-18,Pronated Dumbbell Rear Delt Pull,Shoulders,27.5,kgs,13,,,
2023-09-18,Pronated Dumbbell Rear Delt Pull,Shoulders,27.5,kgs,10,,,
2023-09-18,Straight Arm Cable Pushdown Rope,Back,60.0,kgs,15,,,
2023-09-18,Straight Arm Cable Pushdown Rope,Back,65.0,kgs,11,,,
2023-09-18,Straight Arm Cable Pushdown Rope,Back,40.0,kgs,10,,,
2023-09-18,EZ-Bar Curl,Biceps,40.0,kgs,9,,,
2023-09-18,Bottom Half Preacher Curl,Biceps,12.5,kgs,12,,,
2023-09-18,Bottom Half Preacher Curl,Biceps,12.5,kgs,8,,,
2023-09-19,Barbell Squat,Legs,0.0,kgs,13,,,
2023-09-19,Barbell Squat,Legs,20.0,kgs,8,,,
2023-09-19,Barbell Squat,Legs,60.0,kgs,6,,,
2023-09-19,Barbell Squat,Legs,80.0,kgs,4,,,
2023-09-19,Barbell Squat,Legs,100.0,kgs,1,,,
2023-09-19,Barbell Squat,Legs,120.0,kgs,5,,,
2023-09-19,Barbell Squat,Legs,120.0,kgs,2,,,
2023-09-19,RDL,Back,90.0,kgs,12,,,
2023-09-19,RDL,Back,90.0,kgs,12,,,
2023-09-19,Single Leg Leg Press Plate Loaded,Legs,140.0,kgs,10,,,
2023-09-19,Single Leg Leg Press Plate Loaded,Legs,140.0,kgs,13,,,
2023-09-19,Plate Loaded Leg Press,Legs,140.0,kgs,8,,,
2023-09-19,Leg Extension Machine,Legs,130.5,kgs,11,,,
2023-09-19,Leg Extension Machine,Legs,130.5,kgs,11,,,
2023-09-19,Single Leg Leg Curl Maschine,Legs,46.0,kgs,12,,,
2023-09-19,Single Leg Leg Curl Maschine,Legs,46.0,kgs,10,,,
2023-09-20,Incline Dumbbell Bench Press,Chest,15.0,kgs,12,,,
2023-09-20,Incline Dumbbell Bench Press,Chest,25.0,kgs,8,,,
2023-09-20,Incline Dumbbell Bench Press,Chest,40.0,kgs,7,,,
2023-09-20,Incline Dumbbell Bench Press,Chest,40.0,kgs,10,,,
2023-09-20,Seated Arnold Press,Shoulders,30.0,kgs,10,,,
2023-09-20,Seated Arnold Press,Shoulders,30.0,kgs,11,,,
2023-09-20,Seated Arnold Press,Shoulders,32.5,kgs,7,,,
2023-09-20,Inclined Cable Fly,Chest,30.0,kgs,11,,,
2023-09-20,Inclined Cable Fly,Chest,30.0,kgs,13,,,
2023-09-20,Incline Probated Dumbbell Lateral Raises,Shoulders,17.5,kgs,10,,,
2023-09-20,Incline Probated Dumbbell Lateral Raises,Shoulders,17.5,kgs,8,,,
2023-09-20,Incline Probated Dumbbell Lateral Raises,Shoulders,15.0,kgs,8,,,
2023-09-20,Plate Loaded Chest Press,Chest,90.0,kgs,17,,,
2023-09-20,Triceps Pushdown,Triceps,45.0,kgs,18,,,
2023-09-20,Triceps Pushdown,Triceps,55.0,kgs,12,,,
2023-09-21,Lat Pulldown,Back,103.5,kgs,8,,,
2023-09-21,Lat Pulldown,Back,103.5,kgs,9,,,
2023-09-21,Barbell Row,Back,90.0,kgs,10,,,
2023-09-21,Barbell Row,Back,90.0,kgs,10,,,
2023-09-21,Cable Rear Delt Fly Single Arm,Shoulders,22.5,kgs,15,,,
2023-09-21,Cable Rear Delt Fly Single Arm,Shoulders,25.0,kgs,15,,,
2023-09-21,Kneeling Lat Row,Back,50.0,kgs,6,,,
2023-09-21,Kneeling Lat Row,Back,40.0,kgs,8,,,
2023-09-21,Kneeling Lat Row,Back,35.0,kgs,9,,,
2023-09-21,Pronated Dumbbell Rear Delt Pull,Shoulders,30.0,kgs,12,,,
2023-09-21,Pronated Dumbbell Rear Delt Pull,Shoulders,30.0,kgs,12,,,
2023-09-21,Underhand Close Grip Pulldown,Biceps,81.0,kgs,10,,,
2023-09-21,Underhand Close Grip Pulldown,Biceps,76.5,kgs,10,,,
2023-09-21,Underhand Close Grip Pulldown,Biceps,76.5,kgs,9,,,
2023-09-22,Deadlift,Back,0.0,kgs,12,,,
2023-09-22,Deadlift,Back,40.0,kgs,7,,,
2023-09-22,Deadlift,Back,80.0,kgs,4,,,
2023-09-22,Deadlift,Back,110.0,kgs,6,,,
2023-09-22,Deadlift,Back,110.0,kgs,7,,,
2023-09-22,Single Leg Leg Press Plate Loaded,Legs,140.0,kgs,15,,,
2023-09-22,Single Leg Leg Press Plate Loaded,Legs,140.0,kgs,13,,,
2023-09-22,Single Leg Dumbbell Hip Thust,Legs,42.5,kgs,15,,,
2023-09-22,Single Leg Dumbbell Hip Thust,Legs,42.5,kgs,15,,,
2023-09-22,Laying Kickbacks,Legs,130.5,kgs,12,,,
2023-09-22,Laying Kickbacks,Legs,130.5,kgs,12,,,
2023-09-24,Pull Up,Back,20.0,kgs,6,,,
2023-09-24,Pull Up,Back,20.0,kgs,5,,,
2023-09-24,Seated Cable Row (Upper Back),Back,80.0,kgs,12,,,
2023-09-24,Seated Cable Row (Upper Back),Back,90.0,kgs,8,,,
2023-09-24,Seated One Arm Cable Pull-down,Back,93.0,kgs,11,,,
2023-09-24,Seated One Arm Cable Pull-down,Back,93.0,kgs,11,,,
2023-09-24,Pronated Dumbbell Rear Delt Pull,Shoulders,32.5,kgs,12,,,
2023-09-24,Seated Dumbbell Rear Delt Fly,Shoulders,10.0,kgs,10,,,
2023-09-24,Pronated Dumbbell Rear Delt Pull,Shoulders,32.5,kgs,11,,,
2023-09-24,Seated Dumbbell Rear Delt Fly,Shoulders,10.0,kgs,12,,,
2023-09-24,Dumbbell Lat Row Underhand,Back,40.0,kgs,12,,,
2023-09-24,Dumbbell Lat Row Underhand,Back,45.0,kgs,10,,,
2023-09-24,EZ-Bar Curl,Biceps,42.5,kgs,6,,,
2023-09-24,EZ-Bar Curl,Biceps,42.5,kgs,6,,,
2023-09-26,Seated Dumbbell Press,Shoulders,15.0,kgs,12,,,
2023-09-26,Seated Dumbbell Press,Shoulders,22.5,kgs,6,,,
2023-09-26,Seated Dumbbell Press,Shoulders,30.0,kgs,3,,,
2023-09-26,Seated Dumbbell Press,Shoulders,37.5,kgs,10,,,
2023-09-26,Flat Dumbbell Bench Press,Chest,35.0,kgs,10,,,
2023-09-26,Flat Dumbbell Bench Press,Chest,35.0,kgs,9,,,
2023-09-26,Flat Dumbbell Bench Press,Chest,22.5,kgs,8,,,
2023-09-26,Incline Probated Dumbbell Lateral Raises,Shoulders,17.5,kgs,13,,,
2023-09-26,Incline Probated Dumbbell Lateral Raises,Shoulders,17.5,kgs,12,,,
2023-09-26,Low To High Cable Fly,Chest,27.5,kgs,14,,,
2023-09-26,Low To High Cable Fly,Chest,27.5,kgs,12,,,
2023-09-26,Lateral Machine Raise,Shoulders,76.5,kgs,10,,,
2023-09-26,Lateral Machine Raise,Shoulders,76.5,kgs,12,,,
2023-09-26,Single Arm Crossbody Triceps Extension,Triceps,12.5,kgs,15,,,
2023-09-26,Single Arm Crossbody Triceps Extension,Triceps,14.75,kgs,9,,,
2023-09-27,Barbell Squat,Legs,0.0,kgs,12,,,
2023-09-27,Barbell Squat,Legs,40.0,kgs,12,,,
2023-09-27,Barbell Squat,Legs,80.0,kgs,6,,,
2023-09-27,Barbell Squat,Legs,120.0,kgs,5,,,
2023-09-27,Barbell Squat,Legs,120.0,kgs,3,,,
2023-09-27,Barbell Squat,Legs,80.0,kgs,8,,,
2023-09-27,Barbell Squat,Legs,80.0,kgs,15,,,
2023-09-27,Barbell Squat,Legs,100.0,kgs,9,,,
2023-09-27,Leg Extension Machine,Legs,112.5,kgs,12,,,
2023-09-27,Leg Extension Machine,Legs,121.8,kgs,11,,,
2023-09-27,Leg Extension Machine,Legs,121.8,kgs,12,,,
2023-09-27,Seated Leg Curl Machine,Legs,90.0,kgs,10,,,
2023-09-28,Flat Barbell Bench Press,Chest,0.0,kgs,12,,,
2023-09-28,Flat Barbell Bench Press,Chest,20.0,kgs,12,,,
2023-09-28,Flat Barbell Bench Press,Chest,40.0,kgs,10,,,
2023-09-28,Flat Barbell Bench Press,Chest,60.0,kgs,3,,,
2023-09-28,Flat Barbell Bench Press,Chest,80.0,kgs,9,,,
2023-09-28,Flat Barbell Bench Press,Chest,90.0,kgs,5,,,
2023-09-28,Flat Barbell Bench Press,Chest,40.0,kgs,22,,,
2023-09-28,Seated Arnold Press,Shoulders,30.0,kgs,5,,,
2023-09-28,Seated Arnold Press,Shoulders,25.0,kgs,5,,,
2023-09-28,Seated Arnold Press,Shoulders,30.0,kgs,6,,,
2023-09-28,Seated Arnold Press,Shoulders,20.0,kgs,9,,,
2023-09-28,Incline Dumbbell Bench Press,Chest,30.0,kgs,12,,,
2023-09-28,Incline Dumbbell Bench Press,Chest,30.0,kgs,12,,,
2023-09-28,Cross Body Y Raises,Shoulders,15.0,kgs,14,,,
2023-09-28,Cross Body Y Raises,Shoulders,15.0,kgs,12,,,
2023-09-28,Low To High Cable Fly,Chest,30.0,kgs,10,,,
2023-09-28,Low To High Cable Fly,Chest,25.0,kgs,10,,,
2023-09-28,Triceps Pushdown Underhand Grip,Triceps,35.0,kgs,15,,,
2023-09-28,Triceps Pushdown Underhand Grip,Triceps,40.0,kgs,12,,,
2023-09-29,Lat Pulldown,Back,103.5,kgs,8,,,
2023-09-29,Lat Pulldown,Back,103.5,kgs,8,,,
2023-09-29,Barbell Row,Back,90.0,kgs,8,,,
2023-09-29,Barbell Row,Back,90.0,kgs,10,,,
2023-09-29,Cable Rear Delt Fly Double Arm,Shoulders,15.0,kgs,18,,,
2023-09-29,Cable Rear Delt Fly Double Arm,Shoulders,20.0,kgs,10,,,
2023-09-29,Cable Rear Delt Fly Double Arm,Shoulders,20.0,kgs,10,,,
2023-09-29,Straight Arm Cable Pushdown Rope,Back,65.0,kgs,15,,,
2023-09-29,Straight Arm Cable Pushdown Rope,Back,60.0,kgs,17,,,
2023-09-29,Pronated Dumbbell Rear Delt Pull,Shoulders,32.5,kgs,12,,,
2023-09-29,Pronated Dumbbell Rear Delt Pull,Shoulders,32.5,kgs,10,,,
2023-09-29,Underhand Close Grip Pulldown,Biceps,81.0,kgs,12,,,
2023-09-29,Underhand Close Grip Pulldown,Biceps,81.0,kgs,12,,,
2023-10-01,Sumo Deadlift,Back,40.0,kgs,10,,,
2023-10-01,Sumo Deadlift,Back,80.0,kgs,6,,,
2023-10-01,Deadlift,Back,120.0,kgs,4,,,
2023-10-01,Deadlift,Back,120.0,kgs,4,,,
2023-10-01,Bulgarien Split Squats,Legs,22.5,kgs,10,,,
2023-10-01,Leg Extension Machine,Legs,130.5,kgs,15,,,
2023-10-01,Leg Extension Machine,Legs,132.8,kgs,14,,,
2023-10-01,Leg Extension Machine,Legs,135.0,kgs,11,,,
2023-10-01,Leg Extension Machine,Legs,76.5,kgs,7,,,
2023-10-01,Leg Extension Machine,Legs,40.5,kgs,7,,,
2023-10-02,Incline Dumbbell Bench Press,Chest,12.5,kgs,12,,,
2023-10-02,Incline Dumbbell Bench Press,Chest,25.0,kgs,10,,,
2023-10-02,Incline Dumbbell Bench Press,Chest,42.5,kgs,6,,,
2023-10-02,Incline Dumbbell Bench Press,Chest,42.5,kgs,5,,,
2023-10-02,Incline Dumbbell Bench Press,Chest,25.0,kgs,5,,,
2023-10-02,Seated Arnold Press,Shoulders,32.5,kgs,8,,,
2023-10-02,Seated Arnold Press,Shoulders,32.5,kgs,8,,,
2023-10-02,Seated Arnold Press,Shoulders,20.0,kgs,6,,,
2023-10-02,Landmine Rainbow,Chest,10.0,kgs,12,,,
2023-10-02,Landmine Rainbow,Chest,10.0,kgs,12,,,
2023-10-02,Lateral Machine Raise,Shoulders,76.5,kgs,15,,,
2023-10-02,Lateral Machine Raise,Shoulders,76.5,kgs,15,,,
2023-10-02,Triceps Pushdown Underhand Grip,Triceps,40.0,kgs,15,,,
2023-10-02,Rope Push Down,Triceps,40.0,kgs,17,,,
2023-10-03,Lat Pulldown,Back,103.5,kgs,9,,,
2023-10-03,Lat Pulldown,Back,103.5,kgs,8,,,
2023-10-03,Seated Cable Row (Upper Back),Back,85.0,kgs,11,,,
2023-10-03,Seated Cable Row (Upper Back),Back,85.0,kgs,12,,,
2023-10-03,Seated Cable Lat Row,Back,85.0,kgs,12,,,
2023-10-03,Seated Cable Lat Row,Back,85.0,kgs,11,,,
2023-10-03,Pronated Dumbbell Rear Delt Pull,Shoulders,35.0,kgs,11,,,
2023-10-03,Straight Arm Cable Pushdown Rope,Back,55.0,kgs,13,,,
2023-10-03,Straight Arm Cable Pushdown Rope,Back,50.0,kgs,13,,,
2023-10-03,EZ-Bar Curl,Biceps,42.5,kgs,8,,,
2023-10-03,Bottom Half Preacher Curl,Biceps,12.5,kgs,10,,,
2023-10-03,Bottom Half Preacher Curl,Biceps,15.0,kgs,5,,,
2023-10-03,EZ-Bar Curl,Biceps,42.5,kgs,7,,,
2023-10-04,Barbell Squat,Legs,0.0,kgs,20,,,
2023-10-04,Barbell Squat,Legs,40.0,kgs,9,,,
2023-10-04,Barbell Squat,Legs,80.0,kgs,11,,,
2023-10-04,Barbell Squat,Legs,40.0,kgs,11,,,
2023-10-04,Reverse Barbell Lunges,Legs,40.0,kgs,11,,,
2023-10-04,Reverse Barbell Lunges,Legs,40.0,kgs,11,,,
2023-10-04,Leg Extension Machine,Legs,103.5,kgs,15,,,
2023-10-06,seated Barbell OHP,Shoulders,0.0,kgs,12,,,
2023-10-06,seated Barbell OHP,Shoulders,20.0,kgs,2,,,
2023-10-06,seated Barbell OHP,Shoulders,60.0,kgs,6,,,
2023-10-06,seated Barbell OHP,Shoulders,60.0,kgs,5,,,
2023-10-06,Close Grip Barbell Bench Press,Triceps,70.0,kgs,7,,,
2023-10-06,Close Grip Barbell Bench Press,Triceps,70.0,kgs,7,,,
2023-10-06,Close Grip Barbell Bench Press,Triceps,70.0,kgs,8,,,
2023-10-06,Lateral Dumbbell Raise,Shoulders,25.0,kgs,12,,,
2023-10-06,Lateral Dumbbell Raise,Shoulders,25.0,kgs,12,,,
2023-10-06,Lateral Dumbbell Raise,Shoulders,25.0,kgs,10,,,
2023-10-06,Plate Loaded Chest Press,Chest,90.0,kgs,20,,,
2023-10-06,Plate Loaded Chest Press,Chest,100.0,kgs,11,,,
2023-10-06,Incline Probated Dumbbell Lateral Raises,Shoulders,17.5,kgs,8,,,
2023-10-06,Incline Probated Dumbbell Lateral Raises,Shoulders,17.5,kgs,13,,,
2023-10-08,Pull Up,Back,20.0,kgs,6,,,
2023-10-08,Pull Up,Back,20.0,kgs,6,,,
2023-10-08,Seated Cable Row (Upper Back),Back,87.5,kgs,11,,,
2023-10-08,Seated Cable Row (Upper Back),Back,87.5,kgs,11,,,
2023-10-08,Straight Arm Cable Pushdown Rope,Back,65.0,kgs,15,,,
2023-10-08,Straight Arm Cable Pushdown Rope,Back,70.0,kgs,15,,,
2023-10-08,Straight Arm Cable Pushdown Rope,Back,50.0,kgs,14,,,
2023-10-08,Straight Arm Cable Pushdown Rope,Back,30.0,kgs,18,,,
2023-10-08,Straight Arm Cable Pushdown Rope,Back,40.0,kgs,16,,,
2023-10-08,Cable Rear Delt Fly Single Arm,Shoulders,25.0,kgs,15,,,
2023-10-08,Cable Rear Delt Fly Single Arm,Shoulders,30.0,kgs,13,,,
2023-10-08,Seated One Arm Cable Pull-down,Back,93.0,kgs,11,,,
2023-10-08,Seated One Arm Cable Pull-down,Back,93.0,kgs,10,,,
2023-10-08,Underhand Close Grip Pulldown,Biceps,85.5,kgs,12,,,
2023-10-08,Underhand Close Grip Pulldown,Biceps,85.5,kgs,8,,,
2023-10-09,Plate Loaded Leg Press,Legs,0.0,kgs,12,,,
2023-10-09,Plate Loaded Leg Press,Legs,100.0,kgs,12,,,
2023-10-09,Plate Loaded Leg Press,Legs,200.0,kgs,10,,,
2023-10-09,Plate Loaded Leg Press,Legs,340.0,kgs,12,,,
2023-10-09,Plate Loaded Leg Press,Legs,350.0,kgs,12,,,
2023-10-09,Plate Loaded Leg Press,Legs,350.0,kgs,10,,,
2023-10-09,Dumbbell Rdl,Legs,50.0,kgs,11,,,
2023-10-09,Dumbbell Rdl,Legs,50.0,kgs,11,,,
2023-10-09,Dumbbell Rdl,Legs,50.0,kgs,10,,,
2023-10-09,Reverse Barbell Lunges,Legs,50.0,kgs,8,,,
2023-10-09,Reverse Barbell Lunges,Legs,50.0,kgs,7,,,
2023-10-09,Reverse Barbell Lunges,Legs,40.0,kgs,8,,,
2023-10-09,Seated Leg Curl Machine,Legs,90.0,kgs,10,,,
2023-10-09,Seated Leg Curl Machine,Legs,90.0,kgs,10,,,
2023-10-10,Incline Dumbbell Bench Press,Chest,15.0,kgs,12,,,
2023-10-10,Incline Dumbbell Bench Press,Chest,42.5,kgs,7,,,
2023-10-10,Incline Dumbbell Bench Press,Chest,42.5,kgs,6,,,
2023-10-10,Seated Arnold Press,Shoulders,32.5,kgs,8,,,
2023-10-10,Seated Arnold Press,Shoulders,32.5,kgs,7,,,
2023-10-10,Seated Arnold Press,Shoulders,20.0,kgs,11,,,
2023-10-10,Incline Seated Cable Flys,Chest,25.0,kgs,15,,,
2023-10-10,Incline Seated Cable Flys,Chest,27.5,kgs,11,,,
2023-10-10,Incline Seated Cable Flys,Chest,27.5,kgs,10,,,
2023-10-10,Cross Body Y Raises,Shoulders,17.5,kgs,13,,,
2023-10-10,Cross Body Y Raises,Shoulders,17.5,kgs,13,,,
2023-10-10,Floor Dumbbell Press,Chest,40.0,kgs,6,,,
2023-10-10,Floor Dumbbell Press,Chest,30.0,kgs,10,,,
2023-10-10,Floor Dumbbell Press,Chest,30.0,kgs,11,,,
2023-10-10,Push Up,Chest,0.0,kgs,8,,,
2023-10-10,Single Arm Crossbody Triceps Extension,Triceps,12.5,kgs,15,,,
2023-10-10,Single Arm Crossbody Triceps Extension,Triceps,12.5,kgs,15,,,
2023-10-11,Lat Pulldown,Back,103.5,kgs,7,,,
2023-10-11,Lat Pulldown,Back,103.5,kgs,7,,,
2023-10-11,Barbell Row,Back,90.0,kgs,8,,,
2023-10-11,Barbell Row,Back,90.0,kgs,8,,,
2023-10-11,Pronated Dumbbell Rear Delt Pull,Shoulders,15.0,kgs,18,,,
2023-10-11,Pronated Dumbbell Rear Delt Pull,Shoulders,25.0,kgs,12,,,
2023-10-11,Pronated Dumbbell Rear Delt Pull,Shoulders,25.0,kgs,13,,,
2023-10-11,Pronated Dumbbell Rear Delt Pull,Shoulders,15.0,kgs,15,,,
2023-10-11,Straight Arm Cable Pushdown Rope,Back,65.0,kgs,16,,,
2023-10-11,Straight Arm Cable Pushdown Rope,Back,70.0,kgs,9,,,
2023-10-11,Straight Arm Cable Pushdown Rope,Back,60.0,kgs,8,,,
2023-10-11,Straight Arm Cable Pushdown Rope,Back,50.0,kgs,10,,,
2023-10-11,Straight Arm Cable Pushdown Rope,Back,40.0,kgs,6,,,
2023-10-11,Straight Arm Cable Pushdown Rope,Back,30.0,kgs,11,,,
2023-10-11,Cable Rear Delt Fly Double Arm,Shoulders,20.0,kgs,12,,,
2023-10-11,Cable Rear Delt Fly Double Arm,Shoulders,20.0,kgs,17,,,
2023-10-11,EZ-Bar Curl,Biceps,42.5,kgs,10,,,
2023-10-11,Bottom Half Preacher Curl,Biceps,12.5,kgs,10,,,
2023-10-11,EZ-Bar Curl,Biceps,42.5,kgs,8,,,
2023-10-11,Bottom Half Preacher Curl,Biceps,12.5,kgs,10,,,
2023-10-11,Dumbbell Shrugs,Back,40.0,kgs,17,,,
2023-10-11,Dumbbell Shrugs,Back,50.0,kgs,9,,,
2023-10-13,Barbell Squat,Legs,10.0,kgs,12,,,
2023-10-13,Barbell Squat,Legs,40.0,kgs,8,,,
2023-10-13,Barbell Squat,Legs,80.0,kgs,4,,,
2023-10-13,Barbell Squat,Legs,100.0,kgs,2,,,
2023-10-13,Barbell Squat,Legs,120.0,kgs,5,,,
